0.05 0.0 0.0
0.15000000000000002 0.0 0.0
0.25 0.0 0.0
0.35000000000000003 0.0 0.0
0.45 0.0 0.0
0.55 0.0 0.0
0.65 0.0 0.0
0.75 0.0 0.0
0.8500000000000001 0.0 0.0
0.9500000000000001 0.0 0.0
1.05 3.6985179576210188 0.02342399999999998
1.1500000000000001 380.32748732106995 2.9124640000000004
1.25 6.447186417742614 2.970320000000002
1.35 0.9997814411919583 2.9807839999999994
1.4500000000000002 0.9077700730053796 2.9917439999999975
1.55 1.6856048180209033 3.014239999999999
1.6500000000000001 2.482160084194582 3.049504
1.75 4.971592247453568 3.1244160000000005
1.85 24.53581822274601 3.5152479999999966
1.9500000000000002 58.32209884830536 4.494479999999998
2.0500000000000003 26.08608401351648 4.9549279999999944
2.15 23.84253415276166 5.396304000000002
2.25 0.0 0.0
2.35 0.0 0.0
2.45 0.0 0.0
2.5500000000000003 0.0 0.0
2.6500000000000004 0.0 0.0
2.75 0.0 0.0
2.85 0.0 0.0
2.95 0.0 0.0
3.0500000000000003 0.0 0.0
3.1500000000000004 0.0 0.0
3.25 0.0 0.0
3.35 0.0 0.0
3.45 0.0 0.0
3.5500000000000003 0.0 0.0
3.6500000000000004 0.0 0.0
3.75 0.0 0.0
3.85 0.0 0.0
3.95 0.0 0.0
4.05 0.0 0.0
4.15 0.0 0.0
4.25 0.0 0.0
4.3500000000000005 0.0 0.0
4.45 0.0 0.0
4.55 0.0 0.0
4.65 0.0 0.0
4.75 0.0 0.0
4.8500000000000005 0.0 0.0
4.95 0.0 0.0
5.050000000000001 0.0 0.0
5.15 0.0 0.0
5.25 0.0 0.0
5.3500000000000005 0.0 0.0
5.45 0.0 0.0
5.550000000000001 0.0 0.0
5.65 0.0 0.0
5.75 0.0 0.0
5.8500000000000005 0.0 0.0
5.95 0.0 0.0
6.050000000000001 0.0 0.0
6.15 0.0 0.0
6.25 0.0 0.0
6.3500000000000005 0.0 0.0
6.45 0.0 0.0
6.550000000000001 0.0 0.0
6.65 0.0 0.0
6.75 0.0 0.0
6.8500000000000005 0.0 0.0
6.95 0.0 0.0
7.050000000000001 0.0 0.0
7.15 0.0 0.0
7.25 0.0 0.0
7.3500000000000005 0.0 0.0
7.45 0.0 0.0
7.550000000000001 0.0 0.0
7.65 0.0 0.0
7.75 0.0 0.0
7.8500000000000005 0.0 0.0
7.95 0.0 0.0
8.05 0.0 0.0
8.15 0.0 0.0
8.25 0.0 0.0
8.35 0.0 0.0
8.450000000000001 0.0 0.0
8.55 0.0 0.0
8.65 0.0 0.0
8.75 0.0 0.0
8.85 0.0 0.0
8.950000000000001 0.0 0.0
9.05 0.0 0.0
9.15 0.0 0.0
9.25 0.0 0.0
9.35 0.0 0.0
9.450000000000001 0.0 0.0
9.55 0.0 0.0
9.65 0.0 0.0
9.75 0.0 0.0
9.850000000000001 0.0 0.0
9.950000000000001 0.0 0.0
10.05 0.0 0.0
